gyro_x,gyro_y,gyro_z,activity
0.6936,0.5021,-0.03683,3
-0.06509,-0.4619,0.3101,3
-0.5416,-0.4106,0.1061,3
-0.125,0.1087,-0.2286,3
0.5507,0.612,-0.1052,3
0.1597,-0.1259,0.2124,3
-0.5232,-0.5266,0.2906,3
-0.373,-0.187,-0.1016,3
0.2587,0.3579,-0.2946,3
0.5409,0.4434,-0.02339,3
-0.3852,-0.5413,0.2649,3
-0.858,-0.4558,0.01937,3
-0.3901,0.1514,-0.3166,3
0.4908,0.7317,-0.1223,3
0.2538,-0.03062,0.2894,3
-0.3717,-0.3935,0.4177,3
-0.2031,-0.06117,0.02793,3
0.3503,0.4471,-0.1847,3
0.5568,0.535,0.04014,3
-0.1262,-0.4631,0.3321,3
-0.5391,-0.3923,0.09023,3
-0.1677,0.1306,-0.2873,3
0.6227,0.6694,-0.1798,3
0.299,-0.09782,0.1794,3
-0.4487,-0.5205,0.2943,3
-0.3009,-0.1601,-0.1187,3
0.3882,0.3835,-0.3252,3
0.7412,0.5888,-0.01972,3
-0.1042,-0.5095,0.304,3
-0.478,-0.4509,0.06458,3
-0.004008,0.05612,-0.3313,3
0.7217,0.5827,-0.2189,3
0.3527,-0.04895,0.1391,3
-0.544,-0.5938,0.3089,3
-0.5892,-0.3116,-0.1333,3
0.009431,0.3432,-0.4204,3
0.7877,0.7427,-0.08081,3
0.1023,-0.3996,0.3578,3
-0.3962,-0.4155,0.2222,3
0.003323,0.07567,-0.1847,3
0.6093,0.6218,-0.1761,3
0.2452,0.1038,0.1281,3
-0.4719,-0.5169,0.3334,3
-0.3998,-0.209,-0.04171,3
0.2208,0.3383,-0.3142,3
0.7046,0.7232,-0.03316,3
-0.002786,-0.4485,0.3163,3
-0.5171,-0.4839,0.1892,3
-0.1653,-0.007411,-0.2286,3
0.4444,0.5265,-0.247,3
0.2819,0.1783,0.07557,3
-0.3656,-0.5719,0.3236,3
-0.3889,-0.2713,-0.05515,3
0.1377,0.2369,-0.3581,3
0.5348,0.6914,-0.09058,3
-0.0431,-0.4106,0.2918,3
-0.4732,-0.5083,0.2405,3
-0.1604,-0.02329,-0.1993,3
0.4322,0.5057,-0.2861,3
0.3735,0.3237,0.0267,3
-0.2887,-0.5352,0.3419,3
-0.4292,-0.2896,0.02059,3
0.09617,0.2382,-0.3044,3
0.5238,0.711,-0.09791,3
-0.1298,-0.3874,0.2381,3
-0.5819,-0.5132,0.221,3
