gyro_x,gyro_y,gyro_z
-0.001429,-0.0006231,0.002749
0.001014,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.001429,0.00182,0.001527
-0.0002077,-0.0006231,0.001527
0.001014,0.0005987,0.0003054
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,0.002749
-0.001277,0.001649,-0.0008369
-0.00005498,0.0004276,-0.0008369
0.001167,-0.0007941,-0.002059
-0.00005498,-0.0007941,-0.0008369
0.001167,0.0004276,-0.0008369
-0.00005498,0.0004276,0.0003848
-0.00005498,-0.0007941,0.0003848
-0.00005498,0.0004276,0.00405
-0.001277,-0.0007941,0.002828
-0.00005498,0.001649,-0.002059
-0.00005498,0.0004276,-0.002059
-0.001277,-0.0007941,-0.0008369
0.001167,-0.0007941,0.002828
-0.001277,0.0004276,0.001607
-0.001277,0.0004276,0.0003848
-0.001277,0.001649,-0.0008369
0.002388,-0.0007941,-0.0008369
-0.00005498,-0.0007941,-0.002059
-0.00005498,0.0004276,-0.002059
0.001167,-0.0007941,-0.0008369
-0.00005498,-0.0007941,-0.002059
-0.00005498,0.0004276,0.0003848
0.001167,-0.0007941,0.002828
-0.00005498,-0.002016,0.005272
-0.001277,-0.0007941,0.001607
0.001167,-0.0007941,0.0003848
0.001167,0.001649,-0.00328
-0.00005498,0.0004276,-0.0008369
-0.001277,0.0004276,-0.0008369
-0.00005498,0.001649,-0.0008369
-0.00005498,-0.0007941,-0.00328
-0.001277,-0.0007941,0.0003848
-0.00005498,0.0004276,0.0003848
0.001167,0.0004276,-0.002059
-0.001277,0.001649,-0.0008369
-0.001277,0.001649,-0.002059
-0.00005498,-0.0007941,-0.002059
-0.00005498,-0.0007941,0.001607
0.001167,0.0004276,0.001607
0.001167,0.0004276,0.0003848
-0.00005498,-0.002016,0.00405
-0.00005498,0.0004276,0.0003848
0.001167,-0.0007941,0.0003848
-0.00005498,-0.002016,-0.0008369
-0.001277,-0.0007941,0.0003848
-0.00005498,-0.0007941,-0.0008369
0.001167,0.0004276,-0.0008369
0.001167,-0.002016,0.00405
-0.00005498,-0.0007941,0.001607
0.001167,-0.0007941,0.001607
0.001167,0.0004276,0.0003848
0.001167,-0.0007941,0.0003848
-0.00005498,-0.0007941,0.0003848
-0.00005498,0.0004276,-0.0008369
-0.001277,0.0004276,0.0003848
-0.00005498,0.001649,0.001607
0.001167,-0.0007941,0.001607
0.001167,0.0004276,-0.0008369
0.001167,-0.002016,-0.0008369
-0.001277,0.0004276,0.0003848
0.001167,0.0004276,0.0003848
0.001167,0.001649,0.0003848
-0.00005498,0.0004276,0.002828
-0.002498,0.002871,0.0003848
-0.002498,0.0004276,-0.0008369
-0.001277,0.0004276,-0.0008369
-0.00005498,0.0004276,0.0003848
-0.00005498,-0.0007941,0.001607
-0.00005498,-0.0007941,-0.0008369
0.002388,-0.0007941,0.0003848
0.002388,-0.0007941,-0.0008369
-0.00005498,0.0004276,0.001607
0.001167,0.0004276,0.0003848
-0.00005498,0.0004276,-0.0008369
-0.00005498,0.0004276,-0.0008369
0.001167,-0.0007941,0.001607
-0.00005498,-0.0007941,0.0003848
-0.00005498,-0.0007941,0.0003848
-0.001277,-0.0007941,0.0003848
-0.001277,-0.0007941,0.0003848
0.001167,-0.0007941,-0.002059
0.001167,-0.0007941,0.0003848
0.00361,-0.0007941,-0.0008369
0.001167,-0.0007941,0.001607
-0.00005498,-0.0007941,0.0003848
-0.00005498,0.001649,-0.0008369
-0.00005498,0.0004276,0.0003848
-0.00005498,-0.002016,0.001607
-0.001277,0.0004276,-0.0008369
-0.00005498,-0.0007941,-0.0008369
0.001167,0.0004276,-0.0008369
-0.00005498,0.0004276,-0.004502
