gyro_x,gyro_y,gyro_z,acceleration_x,acceleration_y,acceleration_z,activity
2.275,-4.36,-3.315,-0.06467,0.05748,9.889,1
-0.1383,-2.463,-2.199,-0.0479,0.007185,9.908,1
-1.507,0.4206,-1.212,-0.07425,0.02874,9.901,1
0.4311,2.764,0.2306,-0.06706,0.03114,9.92,1
-1.124,4.71,2.137,-0.09341,0.03114,9.889,1
-3.444,4.886,3.924,-0.03832,-0.00958,9.92,1
-2.722,3.654,5.058,-0.08622,0.01198,9.844,1
-3.812,2.706,4.233,-1.619,7.058,6.538,1
-4.148,1.282,2.838,-0.0958,0.03832,9.853,1
-1.218,0.3167,1.972,-2.831,-8.186,-5.152,1
-0.9813,-0.3442,0.7743,-0.06706,0.07425,9.894,1
-0.0002062,-0.7388,-0.4572,-0.08862,0.007185,9.877,1
0.6046,-1.056,-1.731,-0.02635,0.02874,9.939,1
1.092,-1.604,-3.059,-0.0503,-0.03114,9.896,1
2.806,-2.145,-4.422,-0.07904,0.01916,9.879,1
3.772,-2.548,-4.968,-1.744,7.549,6.112,1
3.472,-2.194,-4.475,-0.06946,0.007185,9.882,1
1.902,-1.19,-3.367,-0.08143,0.01437,9.896,1
0.552,0.142,-1.686,-0.02874,-0.00479,9.879,1
-0.3582,1.397,0.3797,-0.05748,0.01198,9.918,1
-2.351,3.184,2.822,-0.06467,0.00479,9.872,1
-3.272,4.069,4.909,-1.768,7.511,5.992,1
-1.724,3.276,5.776,-0.09101,0.06706,9.956,1
-3.111,2.792,3.868,-0.05509,0.01437,9.891,1
-4.056,1.326,1.93,-0.06467,0.01437,9.824,1
-0.6856,-0.02414,0.7767,-0.00479,0.03114,9.925,1
-0.2678,-0.7865,-0.5048,-0.09101,-0.02635,9.932,1
0.5618,-1.374,-1.597,-0.02635,0.04072,9.913,1
1.357,-2.053,-2.802,-2.57,-7.286,-5.952,1
2.034,-2.856,-3.942,-0.07185,-0.01916,9.87,1
2.418,-3.673,-4.649,-0.08862,0.01677,9.86,1
2.42,-3.885,-4.427,-3.571,-7.226,-6.577,1
1.817,-2.795,-3.436,-0.04072,0.01677,9.894,1
0.6473,-0.4762,-1.949,-0.03353,0.002395,9.858,1
0.6192,1.731,-0.153,-0.06227,-0.002395,9.846,1
-0.5671,3.965,2.518,-0.0982,-0.002395,9.822,1
-2.693,5.182,4.625,-0.05509,0.007185,9.889,1
-2.372,4.088,5.61,-0.752,8.684,1.71,1
-2.059,3.417,4.376,0.7688,-0.7401,9.762,1
-4.715,1.615,2.42,-0.06946,0.01916,9.865,1
-1.42,0.4084,1.242,-0.03353,0.00479,9.925,1
-0.1847,-0.4334,-0.2251,-5.573,-1.023,8.019,1
0.5374,-1.234,-1.622,-0.07425,0.02156,9.913,1
0.9918,-1.842,-2.887,-0.08383,0.04072,9.86,1
1.634,-2.689,-4.078,-0.04551,0.01437,9.903,1
2.752,-3.33,-4.738,-4.127,-5.379,-8.208,1
2.694,-3.686,-4.478,-0.03832,0.02156,9.856,1
2.018,-3,-3.354,-0.07425,0.0479,9.93,1
0.1635,-0.7046,-1.54,-3.681,-9.012,-1.847,1
-0.3411,1.367,0.01316,-0.0479,0.00479,9.863,1
0.5154,3.381,2.518,-0.06227,-0.00479,9.949,1
-1.654,5.119,4.81,-1.394,3.006,9.053,1
-1.364,3.625,5.541,-7.432,0.3066,6.586,1
-1.096,3.371,4.001,-0.07904,0.01916,9.863,1
-4.087,2.066,2.05,-5.786,6.416,5.403,1
-1.128,0.7162,0.9979,-11.03,-1.011,5.566,1
0.7487,-0.376,-0.1811,-0.07664,0.01437,9.927,1
1.671,-1.313,-1.167,0.6083,-0.1054,10.32,1
3.037,-2.014,-1.884,-0.1126,0.02395,9.927,1
4.057,-2.752,-2.345,-0.09341,0.05988,9.872,1
4.397,-3.358,-2.245,-0.07425,0.03114,9.884,1
4.359,-3.491,-1.804,-0.07185,0,9.894,1
3.747,-2.943,-1.391,-0.3185,-0.5844,10.46,1
3.058,-1.896,-1.138,-7.3,0.4958,6.205,1
2.039,-0.5434,-0.9813,-0.5916,-6.998,-7.13,1
0.5484,0.7895,-0.693,-0.08143,0.02635,9.846,1
-0.6697,2.133,0.1011,-0.07185,0.03353,9.92,1
-1.488,3.178,1.014,-0.06706,0.02635,9.879,1
-1.852,3.702,1.766,-0.02156,0.02635,9.867,1
-2.687,3.607,2.113,-0.0479,0.05509,9.851,1
-3.215,2.842,1.951,-0.115,0.01437,9.872,1
-2.478,1.9,1.135,-0.08143,-0.02874,9.939,1
-2.711,0.4523,-0.0577,-0.06227,0.03114,9.865,1
-1.951,-1.243,-0.996,-0.04072,0.03114,9.882,1
-0.1664,-2.833,-1.794,-1.368,3.092,8.603,1
-0.3521,-4.132,-2.621,-0.08143,0.03832,9.918,1
0.1134,-4.622,-3.04,-0.06227,0.03114,9.832,1
0.706,-4.165,-2.373,-3.93,-6.773,-2.4,1
-1.371,-2.112,-1.002,-0.02395,0.03353,9.901,1
-2.543,1.061,0.3943,-2.663,-1.106,11.76,1
-0.6453,3.729,2.789,-3.947,4.931,6.541,1
-2.091,5.665,4.756,-4.203,-8.318,-2.153,1
-2.009,4.703,4.844,-0.05748,0.05269,9.884,1
-2.664,3.403,3.335,-0.02874,0.0479,9.913,1
-2.904,2.267,1.88,-0.03353,0.02874,9.841,1
-1.913,0.6503,0.7071,-0.07904,0.03114,9.853,1
-1.134,-0.6167,-0.5317,-4.16,6.735,4.697,1
-0.5769,-1.18,-1.816,-0.08862,0.01916,9.882,1
0.1586,-1.385,-3.185,-0.08143,-0.002395,9.875,1
1.274,-1.573,-4.526,-1.703,7.518,6.105,1
1.947,-2.019,-5.618,-6.517,5.403,8.9,1
2.141,-2.323,-5.889,-2.048,8.059,6.081,1
1.492,-2.036,-4.995,-0.03114,0.03593,9.872,1
0.1672,-0.1891,-2.983,-0.05509,0.03353,9.872,1
-0.3655,1.391,-1.169,-0.09341,0.09101,9.899,1
0.9564,2.52,1.703,-0.07185,0.007185,9.839,1
-0.9678,3.777,4.333,-0.08143,0.00479,9.887,1
-2.055,2.46,5.367,-0.06227,0.01437,9.875,1
-1.518,2.011,4.763,-0.07904,0.01198,9.875,1
-3.3,1.303,3.813,-0.07425,0.06467,9.86,1
-1.486,0.4768,3,-0.04551,0.03832,9.939,1
-1.002,0.6967,1.329,-0.06706,0.03353,9.942,1
-0.2287,0.2055,-0.7907,-0.0958,0.06706,9.815,1
0.6241,-0.3222,-2.596,-0.09101,0.02874,9.932,1
0.3174,-1.359,-4.003,-0.07904,0.03353,9.86,1
1.495,-1.731,-5.2,-1.698,2.96,9.226,1
2.839,-2.107,-5.694,-4.033,5.391,6.141,1
3.895,-2.213,-5.077,-0.09341,0.03353,9.925,1
3.069,-1.444,-3.615,-8.062,0.285,5.437,1
-1.661,0.06871,-2.639,-0.02874,0.02635,9.87,1
-2.819,1.549,-0.8616,-0.0479,0.03832,9.896,1
-0.6905,2.907,1.765,-0.03114,0.01198,9.875,1
-1.641,4.119,3.934,-1.317,1.629,10.83,1
-1.023,3.701,5.366,-0.06227,0.01198,9.832,1
-1.542,3.547,4.659,-0.0479,0.01198,9.865,1
-5.906,1.921,3.272,0,0.02156,9.913,1
-2.524,0.7517,2.537,-0.03832,0.01437,9.879,1
-0.03197,0.6649,0.9331,-0.06946,0.02156,9.913,1
-0.3679,0.919,-0.8518,-0.0479,-0.02395,9.872,1
0.9124,1.105,-2.121,-0.05269,0.00958,9.891,1
1.648,1.359,-3.31,-0.06227,0.06227,9.891,1
2.379,0.9838,-4.236,-0.07425,0.01916,9.865,1
3.351,0.2275,-4.292,-0.07904,0.01437,9.865,1
2.689,-0.3601,-3.86,-4.776,0.7544,7.096,1
1.688,0.1127,-3.047,-0.08622,-0.03114,9.908,1
-0.1737,1.019,-2.042,-0.09341,0.01437,9.877,1
-0.9837,2.108,-0.4169,-7.379,0.3114,6.692,1
-0.6184,3.161,2.013,-0.04311,0.02635,9.891,1
-1.2,3.361,3.83,-0.01916,0.03114,9.865,1
-1.494,2.841,3.893,-0.08143,0.05748,9.92,1
-3.432,1.166,2.828,-0.04311,0.04551,9.93,1
-1.287,0.6441,1.665,-0.07664,-0.007185,9.877,1
0.3626,0.142,0.6668,-0.01437,0.07425,9.839,1
0.001016,0.2911,-0.7541,-0.07185,-0.00479,9.853,1
0.8098,0.6099,-1.87,-0.05509,0.01677,9.858,1
1.551,0.8335,-3.026,-0.07664,0.01677,9.896,1
2.295,-0.3259,-3.9,-0.05269,0.02156,9.86,1
3.06,-0.6998,-4.582,-0.04551,0.0479,9.894,1
2.587,-1.232,-4.411,-3.839,-8.505,-5.786,1
1.934,-1.314,-3.365,-7.801,-0.182,5.238,1
0.2906,-0.6912,-2.075,-0.8981,1.466,9.978,1
0.7841,0.6014,-0.1115,-0.06467,0.04311,9.822,1
0.1012,2.003,2.289,-0.06227,0.02874,9.906,1
-1.67,3.138,4.391,-0.02635,0.007185,9.867,1
-1.564,2.489,5.077,-0.03593,0.04551,9.927,1
-2.616,1.873,3.805,-0.09341,0.02156,9.87,1
-3.971,0.296,2.527,-0.08143,0.04072,9.884,1
-0.2775,0.1041,1.316,-0.0479,0.01437,9.86,1
-0.126,-0.09133,0.1097,-0.07904,0.01916,9.908,1
-0.2946,-0.2453,-0.7724,-1.71,7.58,6.011,1
0.3602,0.0002978,-1.352,-1.871,7.808,5.918,1
0.9027,0.2727,-1.849,0.1293,-0.1006,9.966,1
1.52,0.4902,-2.59,-0.09101,0.01437,9.836,1
1.79,-0.5092,-3.253,-0.0503,0.02874,9.867,1
2.411,-0.1866,-3.579,-3.854,0.7664,10.15,1
2.305,0.0284,-3.342,-0.08383,0.03593,9.913,1
0.9271,0.4242,-2.449,-0.02395,0.01916,9.86,1
0.5276,1.108,-0.6844,-8.145,1.092,7.049,1
0.3211,1.938,1.499,-0.06946,0.02874,9.872,1
-0.6355,2.708,3.179,-7.384,0.2635,6.205,1
-1.261,2.314,3.549,-0.05748,0.06227,9.887,1
-2.127,1.595,2.719,-0.06946,0,9.884,1
-3.136,1.029,1.594,-4.718,6.993,5.025,1
-1.323,-0.0107,0.9539,-0.06467,0.04551,9.915,1
-0.4816,-0.1353,-0.04304,-0.08383,0.01437,9.829,1
-0.4706,-0.2343,-1.069,-0.04072,0.02874,9.824,1
0.6155,-0.4285,-2.026,-0.02874,-0.002395,9.958,1
1.633,-0.9392,-3.1,-0.02395,0.007185,9.824,1
1.83,-1.684,-3.828,-0.08383,0.00958,9.856,1
2.273,-1.961,-3.878,-0.0503,0.06706,9.894,1
1.881,-1.852,-3.295,-0.03832,0.03593,9.851,1
0.1024,-1.169,-2.361,-0.03832,0.002395,9.839,1
0.144,0.08704,-0.5586,-0.07664,0.03114,9.844,1
0.315,1.299,2.008,-0.115,-0.002395,9.841,1
-1.088,2.684,4.496,-0.0479,-0.00958,9.894,1
-1.797,2.521,5.572,-0.03832,-0.01677,9.858,1
-3.091,1.728,4.519,-1.209,7.118,6.699,1
-3.303,0.7223,2.473,-0.04072,0.0503,9.848,1
-0.2421,-0.2159,1.037,-0.3425,-0.8766,8.957,1
-0.4388,-0.5409,-0.3949,-0.08143,0.02635,9.913,1
-0.3154,-0.9539,-1.641,-0.1605,1.25,9.408,1
1.003,-1.214,-2.654,-0.06227,-0.00958,9.827,1
1.564,-1.511,-3.498,-0.06227,0.05988,9.863,1
1.417,-2.262,-3.701,-0.07664,0.03593,9.856,1
2.036,-1.942,-3.218,-0.0958,-0.02395,9.875,1
1.51,-1.218,-1.968,-7.995,0.6491,5.887,1
0.09998,-0.07911,-0.3912,-0.06467,0,9.86,1
0.3284,1.08,1.46,-3.499,2.151,8.778,1
0.07798,2.38,3.637,-1.559,1.823,6.89,1
-0.9849,2.698,4.854,-0.06946,0.0479,9.911,1
-1.3,2.008,4.408,-0.01198,9.12,5.334,1
-3.576,0.8763,2.677,-0.05988,0.00479,9.87,1
-1.862,-0.04246,1.279,-0.03353,0.00958,9.906,1
-0.5109,-0.3797,-0.1017,-0.0479,0.01916,9.851,1
-0.3521,-0.8146,-1.454,-0.1006,0.01916,9.882,1
1.141,-0.7169,-2.675,-0.08383,0.00958,9.853,1
0.4433,-1.865,-3.459,-0.04072,-0.007185,9.846,1
1.125,-1.719,-4.201,-0.03832,0.01916,9.87,1
1.292,-1.611,-4.56,-0.08383,0.01437,9.848,1
1.852,-1.462,-3.848,-0.04072,0.03114,9.877,1
1.159,-0.3149,-1.979,-0.05748,0.01437,9.841,1
0.3407,0.8567,0.2648,-0.0958,0.04072,9.908,1
0.1171,1.898,2.95,-0.05269,0.03593,9.93,1
-1.028,2.594,5.29,-0.04311,0.03353,9.896,1
-0.776,1.745,5.8,-0.08622,0.0503,9.884,1
-2.852,1.095,4.272,-0.07904,0,9.875,1
-3.329,0.6087,2.41,-0.05509,0.01677,9.865,1
-0.8713,-0.1365,1.454,-0.08862,-0.01677,9.896,1
-0.5927,-0.5055,0.376,-0.02395,0.04072,9.853,1
-0.3973,-0.3882,-0.7663,-7.159,0.7353,6.45,1
0.5447,-0.3137,-1.856,-0.03353,0.02635,9.867,1
0.5056,-0.3601,-2.807,-0.04311,0.002395,9.86,1
1.181,-0.4542,-3.669,-0.06706,0.02635,9.863,1
2.187,-1.504,-4.124,-0.03353,0.00479,9.86,1
2.618,-1.752,-4.16,-0.06227,0.05269,9.827,1
1.84,-1.455,-3.387,-0.06946,0.02874,9.875,1
0.4677,-0.7914,-2.053,-1.736,-0.8981,13.05,1
0.8819,0.3888,0.2587,-0.04072,0.02874,9.899,1
0.05599,1.747,3.154,-0.05988,0.04072,9.884,1
-1.549,2.471,5.273,-0.04551,0.002395,9.889,1
-1.052,1.813,5.524,-0.07664,0.04551,9.846,1
-2.947,0.9459,4.078,-0.02395,0,9.889,1
-3.022,0.4963,2.33,-0.08383,0.05509,9.846,1
-0.2751,-0.2905,1.493,-0.03114,0.03593,9.906,1
-0.1859,-0.8842,0.679,-0.04551,0.007185,9.86,1
-0.7589,-1.242,-0.1603,-0.05509,0.00958,9.844,1
-0.2702,-1.496,-0.9654,-0.09341,0,9.894,1
0.216,-1.807,-1.987,-0.08622,0.0479,9.779,1
0.9833,-2.148,-3.028,-0.0479,0.05988,9.889,1
1.039,-2.611,-3.54,-2.457,-9.561,-3.858,1
1.76,-2.338,-3.167,-0.06467,0.04311,9.87,1
1.422,-1.62,-2.088,-0.05509,0.01916,9.858,1
0.3187,-0.6069,-0.6319,-0.01916,0.03832,9.963,1
0.3785,0.6661,1.416,-0.06706,0.04072,9.824,1
0.03156,1.926,3.556,-0.07425,-0.00958,9.899,1
-0.6856,2.418,4.978,-0.08622,0.04072,9.853,1
-0.6098,1.827,4.727,-0.07185,0.03832,9.896,1
-2.627,1.149,3.279,-0.09341,0.007185,9.906,1
-3.066,0.05772,2.085,-0.05748,0.04311,9.8,1
-0.6819,-0.6008,1.135,-5.973,-10.17,-0.8718,1
-0.3313,-0.8769,0.1036,-0.0479,0.07425,9.887,1
-0.6392,-1.065,-0.9654,-1.803,7.528,6.103,1
-0.08451,-1.137,-1.949,-0.0982,0.02395,9.884,1
0.1012,-1.125,-2.946,-0.03114,0.002395,9.894,1
0.9185,-1.401,-3.769,-0.05269,0.002395,9.87,1
1.705,-1.384,-4.353,-0.04551,0.03114,9.839,1
2.22,-1.202,-3.951,-0.06467,0.03593,9.891,1
2.22,-0.6582,-2.612,0.02395,0.05269,9.937,1
0.9637,0.3949,-0.8567,-3.396,2.577,3.983,1
-0.2824,1.297,1.394,-0.05988,0.01677,9.86,1
-0.9861,2.267,3.951,-0.03593,-0.00479,9.848,1
-1.376,2.281,5.4,-0.05748,0.03353,9.891,1
-0.3643,1.568,4.807,-0.0479,0.01437,9.87,1
-3.609,0.7321,3.113,-0.05269,0.01916,9.903,1
-3.211,0.9251,1.124,-1.83,7.525,6.057,1
-0.2788,-0.4334,0.6118,-0.06946,0.02635,9.851,1
-0.1945,-0.9441,0.06203,-0.07425,0.03593,9.856,1
-0.605,-0.7975,-0.7406,-5.31,-7.712,-1.322,1
0.1476,-0.6839,-1.661,-0.05269,0.02874,9.867,1
0.7854,-0.8109,-2.86,-0.05748,0.04311,9.856,1
1.302,-1.755,-3.773,-0.04551,0.02635,9.887,1
1.925,-1.755,-4.122,-0.03114,0.04072,9.87,1
2.06,-1.325,-3.425,-0.05509,0.02156,9.879,1
0.5703,-0.3283,-1.965,-0.0503,-0.007185,9.844,1
0.271,0.8628,0.06326,-0.07904,0.002395,9.887,1
-0.1688,2.166,2.661,-0.03832,0.02156,9.844,1
-1.442,2.937,4.664,-0.07185,0.02874,9.882,1
-1.067,2.026,4.786,-0.05269,-0.01916,9.906,1
-3.304,0.77,3.595,-5.068,6.656,5.765,1
-2.967,1.319,1.075,-0.1054,0.04311,9.846,1
-0.3069,0.002741,0.1647,-0.08862,-0.01437,9.829,1
-0.01853,-0.7645,-0.5171,-0.07185,-0.01198,9.865,1
0.01568,-0.734,-1.482,-0.0982,0.03114,9.851,1
0.8147,-0.6289,-2.424,-0.07185,0.01677,9.863,1
1.318,-0.7731,-3.428,-3.913,-7.259,1.866,1
1.967,-1.129,-4.166,-0.03832,-0.00479,9.901,1
2.644,-1.423,-4.032,-0.05748,0.03114,9.824,1
2.254,-1.231,-2.936,-0.05269,-0.03353,9.877,1
-0.03075,-0.2392,-1.457,-2.263,8.521,2.982,1
0.2564,1.046,0.5984,-1.255,-7.829,-4.675,1
0.1806,2.445,3.055,-0.07664,0.007185,9.877,1
-1.2,2.656,4.558,-0.01437,7.935,5.188,1
-0.7882,1.861,4.094,-0.05269,-0.01916,9.925,1
-2.308,1.768,2.392,-0.04311,0.03593,9.93,1
-3.084,0.4743,1.422,-0.05988,-0.00479,9.841,1
-0.6318,-0.3748,0.5678,-0.0503,-0.00479,9.856,1
-0.4132,-0.7523,-0.456,-2.893,9.511,4.613,1
-0.572,-0.8207,-1.339,-0.03353,0.01198,9.894,1
0.05844,-0.5177,-2.243,-0.0982,0.03353,9.877,1
0.8623,-0.8928,-3.114,-0.0479,0.01677,9.877,1
1.467,-0.9917,-4.087,-0.0958,0.00958,9.841,1
1.61,-1.177,-4.209,-0.07425,0.00479,9.894,1
1.675,-1.14,-3.322,-0.08143,0.02156,9.93,1
0.6876,-0.3015,-1.772,-0.05509,-0.01677,9.877,1
0.2221,0.8213,0.4163,-0.05988,0.0479,9.901,1
-0.2678,2.086,3.168,-0.08143,0.03114,9.841,1
-0.8566,2.776,5.199,-0.1078,0.002395,9.844,1
-0.2287,2.204,5.318,-0.05509,-0.02635,9.848,1
-2.278,1.399,3.926,-0.05988,0,9.894,1
-3.015,0.5757,2.308,-0.04311,0.01198,9.844,1
-0.8847,-0.1035,1.016,-0.04551,0.01677,9.891,1
-0.3069,-0.486,-0.1848,-0.08143,0.03593,9.913,1
-0.2934,-0.6619,-1.288,-0.06227,0,9.925,1
0.3675,-0.7816,-2.372,-0.05269,0.02635,9.836,1
0.8782,-1.003,-3.585,-0.02635,0.01437,9.93,1
1.605,-1.808,-4.397,-0.0958,0.01916,9.877,1
2.465,-1.776,-4.449,-0.03353,1.526,8.852,1
2.348,-1.352,-3.31,-0.08143,0.002395,9.913,1
0.4653,-0.4579,-1.657,-9.793,-0.752,7.463,1
1.23,0.8616,0.6204,-0.0503,0.01916,9.939,1
0.3883,2.813,3.472,-0.05748,0.03114,9.827,1
-1.493,3.617,5.116,-1.82,7.468,6.122,1
-0.9458,2.568,4.713,-0.08143,0.00479,9.903,1
-2.902,1.907,2.635,-0.002395,0.04072,9.896,1
-3.062,0.8421,1.119,-0.06467,0.04551,9.867,1
-0.1248,0.09926,0.1781,-0.0503,0.03114,9.949,1
-0.01242,-0.5886,-0.7797,-2.752,7.626,6.476,1
0.07554,-1.103,-1.75,-4.112,1.648,8.83,1
0.2197,-1.645,-3.008,-0.04072,-0.002395,9.863,1
0.497,-2.196,-4.203,-0.04072,0.03353,9.848,1
0.6852,-2.582,-4.975,-0.07425,0.04072,9.891,1
1.09,-2.444,-4.792,-0.07664,0.02874,9.865,1
1.154,-1.186,-3.365,-0.02635,0.00958,9.93,1
1.154,0.9349,-1.327,-0.07425,0.01198,9.856,1
1.54,2.433,1.126,-0.03593,0.01677,9.863,1
-0.9409,3.976,4.063,-0.05269,0.02635,9.841,1
-2.011,3.397,5.72,-0.06227,0.02156,9.903,1
-0.776,2.444,5.348,-0.06706,0,9.856,1
-3.442,1.562,3.302,-0.02395,0.03593,9.901,1
-3.752,0.2776,1.749,-0.06227,0.04072,9.884,1
-0.6331,-0.4591,0.613,-0.05988,0.03832,9.824,1
0.1146,-0.9209,-0.2727,-0.03832,-0.01198,9.87,1
-0.3533,-1.052,-0.985,-0.04551,0.007185,9.882,1
-0.4975,-0.9539,-1.679,-0.0503,0.07425,9.903,1
0.7512,-0.9478,-2.605,-0.05748,0.01198,9.863,1
1.99,-1.219,-3.697,-0.06706,0.02156,9.851,1
2.082,-1.736,-4.119,-0.0479,-0.002395,9.839,1
2.297,-1.992,-3.59,-0.05988,0.07185,9.879,1
1.51,-1.067,-2.53,-0.07664,0.002395,9.86,1
0.8489,0.8054,-1.328,-0.07425,0.04551,9.887,1
1.12,2.157,0.5263,-0.03832,-0.002395,9.911,1
-0.4571,3.361,2.872,-0.1054,0.01677,9.822,1
-1.493,2.882,4.218,-1.571,-7.369,-4.251,1
-0.677,2.406,4.1,-0.05748,-0.02156,9.911,1
-3.885,1.05,3.395,-0.07664,0.01437,9.915,1
-3.599,0.3399,2.356,-0.05748,-0.04072,9.822,1
-1.143,-0.3797,1.191,-0.02395,0.03114,9.937,1
-0.8872,-0.806,0.03271,-0.06227,0.02395,9.867,1
-0.2898,-0.7352,-1.191,-0.08383,-0.01677,9.87,1
0.5826,-0.6252,-2.245,-3.123,-9.456,-2.79,1
0.7707,-0.6729,-3.211,-0.04072,0.00958,9.865,1
1.468,-1.444,-3.902,-0.04551,-0.007185,9.925,1
1.884,-1.494,-4.154,-7.484,0.6107,6.519,1
1.955,-1.269,-3.538,-1.363,-0.08143,9.556,1
1.021,-0.6558,-2.432,-0.06227,0.02156,9.879,1
0.4127,0.6087,-0.8909,-0.05509,0.03114,9.918,1
0.3969,1.813,1.502,-0.08383,0.02395,9.87,1
-1.121,3.034,3.952,-0.02874,0.02395,9.851,1
-1.329,2.451,5.125,-0.05269,0.01198,9.915,1
-1.47,1.911,4.174,-0.01916,0.02635,9.884,1
-3.554,1.582,2.174,-0.07664,0.02874,9.827,1
-2.352,0.3045,1.39,-0.06227,-0.007185,9.829,1
-0.2238,-0.2758,0.7401,-0.01198,0.04072,9.841,1
-0.1712,-0.5079,0.002169,-0.08143,-0.002395,9.815,1
-0.4022,-0.5165,-0.638,-5.774,-8.593,-0.5988,1
-0.08817,-0.5519,-1.29,-0.05269,0.01198,9.844,1
0.7817,-0.756,-2.342,-0.0479,0.02156,9.887,1
1.843,-1.168,-3.64,-3.296,-11.07,-2.814,1
1.628,-1.913,-4.226,-0.07185,0,9.903,1
1.857,-1.637,-3.772,-4.517,-6.886,-4.464,1
0.6082,-0.8916,-2.467,-0.05748,-0.02635,9.882,1
1.212,0.8641,0.1402,-1.796,7.561,6.138,1
-0.3643,2.755,2.725,-0.03593,-0.002395,9.803,1
-0.6941,3.174,4.512,-0.05269,0.0503,9.863,1
-1.876,2.318,3.611,-2.963,-9.137,-4.383,1
-3.5,0.6722,2.706,-0.04551,0.05988,9.82,1
-1.452,-0.03391,2.027,-0.103,-0.00958,9.896,1
-1.156,-0.4469,1.173,-0.06227,0.06467,9.894,1
-1.155,-0.6558,0.2685,-4,0.8838,9.685,1
-0.5378,-0.4126,-0.605,-0.01916,0.07425,9.872,1
0.1366,-0.2416,-1.65,-0.01198,0.03353,9.913,1
0.7536,-0.3638,-2.771,-0.1054,-0.01198,9.932,1
1.682,-0.6668,-3.906,-0.08143,0.02395,9.848,1
1.677,-1.006,-4.472,-7.219,0.7017,6.318,1
1.325,-0.9649,-4.116,-0.08622,0.002395,9.908,1
1.36,-0.42,-2.932,-7.46,-6.225,-4.107,1
0.9136,0.4988,-0.8359,-0.05988,0.04551,9.899,1
-0.8811,1.492,2.104,-4.766,7.444,6.249,1
-1.982,2.199,4.391,1.257,-0.9963,9.264,1
-1.144,1.277,4.711,-0.08143,0.007185,9.894,1
-1.975,1.079,3.33,-0.0479,0.002395,9.92,1
-3.456,0.1322,2.157,-0.05748,-0.02635,9.882,1
-0.886,-0.2893,1.608,-0.06946,0.04551,9.812,1
-0.9813,-0.1158,0.6106,-0.0503,0.02635,9.887,1
-0.6306,0.03084,-0.4792,-0.08143,0.02395,9.865,1
1.06,0.04428,-1.735,-7.42,0.6419,6.129,1
2.49,-0.2318,-3.139,-0.06946,0.01437,9.887,1
2.816,-0.8293,-4.234,-0.05988,0.01198,9.923,1
2.484,-1.284,-4.483,-1.674,7.496,6.311,1
2.115,-1.289,-3.685,-1.533,2.419,9.657,1
0.8037,-0.5715,-2.042,-0.08383,0.02874,9.86,1
-0.5805,0.7113,0.1256,-0.03832,0.0479,9.858,1
-1.519,2.143,2.75,-0.0503,0.05509,9.863,1
-2.121,2.699,4.496,-2.237,-6.512,-6.27,1
-2.589,2.258,4.115,-0.03114,0.002395,9.923,1
-3.156,1.568,2.408,-0.08383,0.01437,9.81,1
-1.797,0.5012,1.272,-0.05509,0,9.918,1
-0.7907,-0.2355,0.3076,-0.04551,0.02635,9.901,1
-0.4315,-0.6436,-0.6319,-0.04311,0.02874,9.863,1
0.04866,-0.7621,-1.443,-0.05269,0.03593,9.865,1
0.7609,-0.9453,-2.281,-0.06706,0.03832,9.911,1
1.426,-1.245,-3.344,-0.08143,0.01437,9.872,1
2.264,-1.974,-3.86,-0.03114,0.01437,9.956,1
2.761,-1.913,-3.466,-0.06946,-0.01437,9.853,1
2.078,-1.069,-2.298,-7.439,0.7137,6.44,1
0.9808,0.7077,-1.151,-0.04072,0.06227,9.851,1
0.2466,2.329,0.5385,-0.05748,0.00479,9.863,1
-1.172,3.447,2.518,-0.05748,-0.007185,9.865,1
-1.598,2.895,3.639,-0.03832,0.02395,9.882,1
-1.808,2.12,3.285,-1.336,8.68,2.453,1
-3.753,0.8494,2.475,-1.815,7.508,6.057,1
-1.336,0.1933,1.603,-0.8407,-7.008,-8.72,1
-0.5549,-0.2233,0.591,-0.06706,0.0479,9.872,1
-0.8004,-0.6411,-0.5574,-0.05269,0.04551,9.853,1
0.53,-1.052,-1.861,-0.04551,0.01916,9.865,1
1.522,-1.565,-3.064,-2.735,-9.863,-4.148,1
2.072,-1.989,-3.685,-0.05509,0.02395,9.822,1
2.247,-2.023,-3.173,-3.837,2.934,7.856,1
1.82,-1.516,-1.94,-0.04072,0.02395,9.879,1
0.1928,-0.2648,-0.6771,-0.04072,0.002395,9.879,1
-1.3,1.579,1.114,-0.05509,0.02395,9.834,1
-2.869,3.03,3.51,-0.0479,0.02395,9.863,1
-2.455,2.763,5.164,-0.02635,0.04072,9.851,1
-1.366,2.047,4.012,-0.09341,-0.00479,9.944,1
-1.901,0.7956,1.83,-7.341,0.3305,6.287,1
-0.2971,-0.3955,0.05592,-1.684,7.573,6.057,1
1.008,-0.8806,-1.286,-4.206,-8.96,-6.117,1
1.132,-1.113,-2.141,-0.08383,0.01198,9.853,1
1.372,-1.316,-2.788,-0.02635,0.07425,9.911,1
1.101,-1.507,-3.593,-7.24,0.01437,6.51,1
1.532,-2.288,-3.923,-0.03593,-0.04072,9.882,1
2.769,-2.102,-3.549,-0.06227,0.06467,9.863,1
1.863,-1.401,-2.063,-0.06467,0.002395,9.872,1
-0.2714,-0.1341,-0.03815,-0.01677,0.01198,9.903,1
-0.1725,1.399,2.321,-0.05269,-0.01916,9.884,1
