acceleration_x,acceleration_y,acceleration_z,activity
5.073,-7.573,-1.32,2.0
5.212,-7.36,-1.25,2.0
5.398,-7.243,-1.171,2.0
5.48,-7.164,-1.059,2.0
5.616,-7.125,-1.147,2.0
5.712,-7.118,-1.356,2.0
5.846,-6.998,-1.59,2.0
5.863,-6.823,-1.614,2.0
5.98,-6.574,-1.693,2.0
6.076,-6.079,-1.641,2.0
6.062,-5.789,-1.609,2.0
6.179,-5.983,-1.356,2.0
6.21,-6.277,-1.159,2.0
6.261,-6.431,-1.279,2.0
6.495,-6.435,-1.554,2.0
6.589,-6.476,-1.681,2.0
6.555,-6.402,-1.619,2.0
6.522,-5.94,-1.626,2.0
6.653,-5.315,-1.636,2.0
6.771,-5.039,-1.425,2.0
6.907,-5.03,-1.241,2.0
7.116,-5.334,-1.198,2.0
7.429,-5.624,-1.15,2.0
7.676,-5.717,-1.087,2.0
7.616,-5.35,-1.15,2.0
7.444,-5.08,-1.023,2.0
7.544,-5.068,-0.8095,2.0
7.705,-4.948,-0.7688,2.0
7.643,-4.852,-0.7999,2.0
7.666,-4.812,-0.9844,2.0
7.623,-4.917,-1.171,2.0
7.585,-4.852,-1.351,2.0
7.671,-4.63,-1.394,2.0
7.803,-4.426,-1.154,2.0
7.98,-4.184,-0.9987,2.0
8.114,-4.256,-0.9053,2.0
8.339,-4.472,-0.6826,2.0
8.373,-4.639,-0.5461,2.0
8.407,-4.723,-0.5437,2.0
8.421,-4.654,-0.558,2.0
8.562,-4.488,-0.479,2.0
8.521,-4.407,-0.4694,2.0
8.478,-4.436,-0.2778,2.0
8.526,-4.594,0.05988,2.0
8.651,-4.725,0.3521,2.0
8.541,-4.828,0.4886,2.0
8.668,-4.771,0.491,2.0
8.79,-4.553,0.1102,2.0
9.027,-4.148,-0.2395,2.0
9.036,-3.573,-0.4407,2.0
8.838,-3.078,-0.5125,2.0
8.84,-2.62,-0.4359,2.0
8.821,-2.239,-0.4622,2.0
8.641,-2.208,-0.1605,2.0
8.347,-2.354,-0.08383,2.0
8.421,-2.266,0.002395,2.0
8.538,-2.175,-0.03832,2.0
