acceleration_x,acceleration_y,acceleration_z,activity
-3.419,-9.106,0.207,2
-2.039,-7.88,1.605,2
-5.372,-12.15,-1.784,2
-3.955,-9.298,0.187,2
-1.043,-7.689,1.509,2
-3.533,-12.17,-0.31,2
-3.323,-10.16,-1.191,2
-1.407,-7.88,0.379,2
-2.403,-12.06,-0.808,2
-1.12,-9.911,-1.459,2
-1.944,-7.152,-1.478,2
-4.108,-10.37,-0.922,2
-0.833,-11.44,-1.88,2
-0.967,-7.325,-1.363,2
0.181,-10.47,-1.248,2
1.082,-10.85,-3.164,2
-0.833,-7.88,-3.24,2
-1.886,-10.66,-1.919,2
-0.89,-10.39,-3.796,2
-0.699,-7.861,-3.259,2
0.852,-13.57,-4.255,2
2.921,-11.25,-1.516,2
-7.479,-4.624,-1.018,2
-0.277,-11.48,-7.109,2
1.177,-16.19,-1.631,2
0.162,-11.06,0.379,2
2.748,-10.64,0.896,2
-7.23,-9.298,-4.428,2
-4.798,-6.865,1.509,2
-5.621,-7.478,-6.267,2
-7.69,-9.47,-4.581,2
0.871,-9.623,-1.152,2
-5.391,-8.474,2.429,2
-9.49,-9.719,-10.15,2
-11.39,-6.214,-0.252,2
-13.32,-2.881,-0.52,2
-14.6,-5.294,2.199,2
-5.506,-8.302,5.666,2
-5.679,-5.658,6.489,2
-2.633,-2.115,4.516,2
-2.786,-2,5.991,2
1.656,0.757,7.658,2
-1.963,0.547,8.06,2
2.576,2.615,2.735,2
-1.197,3.707,10.15,2
-1.312,3.343,7.409,2
2.097,0.566,15.15,2
0.737,3.017,8.385,2
-0.43,3.132,9.382,2
1.81,1.428,8.271,2
1.465,2.864,7.6,2
-0.373,2.539,11.55,2
1.752,1.753,10.01,2
